subjects	S	prime	R	rt
5	cat	MEOW	cat	0.487430268455072
5	dog	WOOF	dog	0.440131594966526
5	cat	MEOW	dog	0.384064258154976
5	dog	WOOF	dog	0.505857886899202
5	cat	WOOF	cat	0.39704102610065
5	cat	WOOF	cat	0.40814569366171
5	dog	WOOF	dog	0.558482218328771
5	cat	WOOF	cat	0.614439353576811
5	cat	MEOW	cat	0.495121871955974
5	cat	MEOW	cat	0.4423798747503
5	dog	WOOF	dog	0.848124705060377
5	dog	WOOF	dog	0.728546418400763
5	cat	MEOW	dog	0.735265838571845
5	dog	MEOW	dog	0.569900274314225
5	dog	MEOW	dog	0.623161707518495
5	cat	MEOW	cat	0.46535569891592
5	dog	MEOW	dog	0.488035313990955
5	cat	MEOW	dog	0.533090726308337
5	dog	WOOF	dog	0.451128891062255
5	cat	WOOF	dog	0.413513559505139
5	cat	WOOF	cat	0.481647254619328
5	dog	WOOF	cat	1.08357030773015
5	cat	WOOF	cat	0.454581869589115
5	dog	WOOF	dog	0.704221554149972
5	dog	MEOW	cat	0.567561637736845
5	dog	WOOF	dog	0.792017475638467
5	dog	MEOW	cat	1.20947961498157
5	cat	WOOF	dog	0.448284486583332
5	cat	WOOF	cat	0.713585996313579
5	cat	WOOF	cat	0.999925332794829
5	cat	MEOW	cat	0.951774720802984
5	dog	MEOW	cat	0.528575519920804
5	dog	WOOF	dog	0.583205814633472
5	cat	MEOW	cat	0.51429396530034
5	cat	MEOW	cat	0.507652628678865
5	cat	MEOW	cat	1.305515839454
5	dog	MEOW	dog	0.403453368722227
5	cat	MEOW	cat	0.566851510820081
5	dog	MEOW	dog	0.454094736375861
5	dog	MEOW	dog	0.629909828928009
5	dog	WOOF	dog	0.491496799462344
5	cat	WOOF	cat	0.438400362365859
5	cat	MEOW	cat	0.560585130248939
5	cat	MEOW	cat	0.524043780817691
5	dog	WOOF	cat	0.424745384548899
5	cat	MEOW	dog	0.422082209368152
5	dog	WOOF	cat	0.517188358342777
5	dog	MEOW	dog	0.474805938804031
5	cat	WOOF	cat	0.467047034043399
5	dog	MEOW	cat	0.76692737467243
5	cat	MEOW	dog	0.394136596041658
5	dog	WOOF	cat	0.56847963107758
5	dog	WOOF	cat	0.533361989340722
5	dog	WOOF	dog	0.553218705533997
5	cat	MEOW	dog	0.607938870190625
5	dog	MEOW	dog	0.437638736688437
5	dog	MEOW	cat	0.446557799160096
5	dog	MEOW	dog	0.53437380381901
5	dog	WOOF	cat	0.671189713453656
5	dog	WOOF	dog	0.764962989573428
5	dog	MEOW	dog	0.476337272770132
5	cat	MEOW	dog	0.411079962584852
5	cat	MEOW	dog	0.663605096149951
5	dog	WOOF	dog	0.532604356135355
5	cat	WOOF	cat	0.429070381189845
5	cat	MEOW	cat	0.587174073159798
5	dog	WOOF	dog	0.484559218074865
5	cat	WOOF	dog	0.411593775950137
5	cat	MEOW	cat	0.445841527454957
5	cat	MEOW	cat	0.4959179453537
5	cat	MEOW	dog	0.459695419808555
5	cat	MEOW	cat	0.421364904099579
5	dog	MEOW	dog	0.393804193889093
5	cat	MEOW	cat	0.625690547510507
5	dog	WOOF	dog	0.438582863314377
5	cat	WOOF	cat	0.427068324020222
5	dog	WOOF	cat	0.445418156045692
5	cat	MEOW	cat	0.426330190957257
5	dog	WOOF	dog	0.563754043847563
5	dog	WOOF	dog	0.616766994172643
5	dog	MEOW	dog	0.373535628783135
5	cat	WOOF	cat	0.427437969679075
5	cat	MEOW	dog	0.460861065813426
5	cat	MEOW	cat	0.439916592646895
5	dog	MEOW	dog	0.47638994594211
5	cat	MEOW	cat	0.526883579796403
5	dog	MEOW	dog	0.458560904981744
5	cat	MEOW	cat	0.597236221321681
5	dog	WOOF	dog	0.45294008203804
5	dog	MEOW	dog	0.453861328667615
5	dog	WOOF	dog	0.488625840424829
5	dog	WOOF	cat	0.519180684830649
5	dog	MEOW	dog	0.515895182385123
5	cat	WOOF	cat	0.408147103771666
5	dog	WOOF	dog	0.872747356566593
5	dog	WOOF	dog	0.918294396841708
5	dog	WOOF	dog	1.54655493950087
5	cat	MEOW	cat	0.714248240860631
5	cat	WOOF	dog	0.510809486232207
5	dog	WOOF	dog	0.839462742890383
5	dog	WOOF	cat	0.654949337359061
5	cat	WOOF	cat	0.547000590380602
5	cat	WOOF	dog	0.673470150626463
5	dog	MEOW	dog	0.644417225699651
5	dog	WOOF	dog	0.544136747568934
5	cat	WOOF	dog	0.494059969645592
5	dog	WOOF	dog	0.433726519276698
5	dog	WOOF	cat	0.427660850609851
5	cat	WOOF	cat	0.756194321655602
5	cat	MEOW	dog	0.525954841943737
5	cat	WOOF	cat	0.641981502482349
5	cat	WOOF	cat	0.397441774332877
5	dog	WOOF	cat	0.757336362656858
5	cat	WOOF	cat	0.421483602805932
5	dog	MEOW	dog	1.09984750430287
5	dog	MEOW	dog	0.411660517254303
5	dog	WOOF	cat	0.545763166163303
5	cat	MEOW	cat	0.492526373879849
5	dog	WOOF	cat	0.704713180359849
5	cat	WOOF	cat	0.878527078931796
5	cat	WOOF	dog	0.604386840693066
5	cat	MEOW	cat	0.577116336218719
5	cat	WOOF	cat	0.607417331604161
5	cat	MEOW	cat	0.643201270758414
5	cat	MEOW	dog	0.404571080022245
5	cat	WOOF	dog	0.605910849164373
5	cat	MEOW	cat	0.551909825294853
5	cat	WOOF	cat	0.431692217022492
5	cat	MEOW	dog	0.466418909085769
5	cat	MEOW	cat	0.728851732458095
5	cat	WOOF	cat	0.394760867230275
5	dog	MEOW	dog	0.515291745076436
5	dog	MEOW	dog	0.832045538596566
5	cat	WOOF	cat	0.461802149840759
5	cat	WOOF	dog	0.446074827871041
5	dog	MEOW	dog	0.712138010535087
5	dog	WOOF	dog	0.439296176218002
5	cat	MEOW	cat	0.543710164429149
5	dog	MEOW	dog	0.394984563933724
5	dog	MEOW	dog	0.551926449466243
5	cat	WOOF	dog	0.453632290215033
5	dog	WOOF	cat	0.455222684282635
5	dog	WOOF	dog	0.620732273489288
5	cat	WOOF	cat	1.19607061586662
5	cat	WOOF	cat	0.700580383553203
5	cat	MEOW	dog	0.733176337167773
5	dog	MEOW	dog	0.408818700870013
5	cat	WOOF	cat	1.28671509230028
5	cat	MEOW	cat	0.570801500045558
5	cat	WOOF	cat	0.445867604610046
5	cat	WOOF	dog	0.4928684847886
5	dog	MEOW	dog	0.600116892792775
5	dog	WOOF	dog	0.568254517049228
5	cat	MEOW	dog	1.08316472489038
5	dog	MEOW	dog	0.450275218902024
5	dog	WOOF	cat	0.469758564523272
5	dog	MEOW	cat	0.467390860965874
5	dog	WOOF	cat	1.0701983672622
5	dog	WOOF	dog	0.660812492400044
5	dog	WOOF	dog	0.578856026413908
5	dog	WOOF	dog	0.484236794984197
5	dog	WOOF	cat	0.47666786015602
5	cat	MEOW	dog	0.579247711790181
5	dog	WOOF	dog	0.608027830466014
5	dog	WOOF	cat	0.570878226657532
5	cat	WOOF	cat	0.423303324708249
5	cat	WOOF	cat	0.469236446985304
5	cat	WOOF	cat	1.07685773927574
5	dog	MEOW	dog	0.573573190562863
5	cat	WOOF	dog	0.955445470638935
5	cat	MEOW	cat	0.586029178799438
5	dog	MEOW	dog	0.777059371289153
5	dog	WOOF	cat	0.762581515098183
5	cat	MEOW	dog	0.448737885363902
5	dog	MEOW	cat	0.506656663468491
5	cat	WOOF	dog	0.565026467674443
5	dog	MEOW	dog	0.394448972198437
5	dog	WOOF	dog	0.525948586850943
5	dog	WOOF	dog	1.33388807092867
5	dog	MEOW	dog	0.385119236587213
5	dog	MEOW	dog	0.418239524998288
5	cat	WOOF	dog	0.482316977752115
5	cat	WOOF	cat	0.455569642091681
5	cat	WOOF	cat	0.574349797884583
5	dog	MEOW	dog	0.506208926185778
5	cat	WOOF	cat	0.524822485525755
5	dog	WOOF	cat	0.795047060356379
5	cat	MEOW	cat	0.521254979890054
5	dog	WOOF	dog	0.472321226871552
5	cat	WOOF	cat	0.547244719597682
5	dog	MEOW	dog	0.401834812967253
5	cat	MEOW	cat	0.55946511645403
5	cat	WOOF	cat	0.494155384975738
5	cat	MEOW	cat	0.650715665033166
5	cat	WOOF	cat	0.419651218237226
5	dog	MEOW	dog	0.662312151745138
5	cat	MEOW	dog	0.427238021552579
5	dog	WOOF	cat	0.604927402158724
5	cat	MEOW	cat	0.745972938692512
5	dog	MEOW	dog	0.39868222729296
5	dog	WOOF	cat	0.403050918201064
5	dog	MEOW	dog	0.748300323413871
5	dog	WOOF	cat	0.584269879948391
5	dog	WOOF	dog	0.712966692856434
5	cat	WOOF	cat	0.513159397733254
5	cat	MEOW	cat	0.678314474849633
5	dog	MEOW	cat	0.642858063251557
5	cat	WOOF	cat	0.449488546657575
5	cat	WOOF	cat	0.491615012197071
5	cat	WOOF	dog	0.533467497370332
5	dog	WOOF	dog	0.457932967869645
5	cat	WOOF	dog	0.775405520220028
5	cat	WOOF	dog	0.506556349029038
5	cat	MEOW	cat	0.642871534340648
5	dog	MEOW	dog	0.614278944170151
5	dog	WOOF	dog	0.629119489767453
5	cat	WOOF	dog	0.677479164548359
5	dog	WOOF	cat	0.618690424455581
5	cat	MEOW	dog	0.580388631782408
5	cat	MEOW	cat	0.505449060723196
5	dog	WOOF	dog	0.482360957175205
5	dog	MEOW	dog	0.55445067323345
5	dog	MEOW	dog	0.597693810723232
5	dog	WOOF	dog	0.477368891426219
5	cat	WOOF	cat	0.560738979119134
5	cat	WOOF	dog	0.53222235613886
5	dog	WOOF	dog	0.899415313067675
5	cat	WOOF	cat	0.537076382010001
5	cat	WOOF	dog	0.456486064769493
5	dog	WOOF	cat	0.618955131596668
5	cat	MEOW	cat	0.514947389199479
5	dog	MEOW	dog	0.509886851493501
5	dog	WOOF	dog	0.406533826763021
5	dog	WOOF	cat	0.4097647434185
5	cat	MEOW	dog	0.588475179846294
5	dog	WOOF	dog	0.50219745831378
5	dog	MEOW	dog	0.506815070140691
5	dog	MEOW	dog	0.393834550781278
5	dog	MEOW	dog	0.379286185535478
5	cat	MEOW	cat	0.457228347282237
5	cat	WOOF	cat	0.69941158559849
5	cat	MEOW	cat	0.568604460213014
5	dog	MEOW	dog	0.442645536141282
5	cat	WOOF	cat	0.596990072930927
5	cat	MEOW	dog	0.414477218187646
5	dog	MEOW	dog	0.43733988371865
5	dog	WOOF	cat	0.798977262426752
5	dog	WOOF	cat	0.942990634075868
5	cat	MEOW	dog	0.460317362557708
5	cat	WOOF	cat	0.81931380968164
5	dog	WOOF	cat	0.618510460014656
5	cat	WOOF	cat	1.0146006820544
6	cat	WOOF	cat	0.358864012896087
6	cat	MEOW	cat	0.398571243682207
6	dog	WOOF	dog	0.27311150299386
6	dog	MEOW	cat	0.649405612347807
6	cat	WOOF	cat	0.282455872997175
6	cat	MEOW	dog	0.434939470198969
6	dog	WOOF	dog	0.701278063210747
6	cat	MEOW	cat	0.397669400692066
6	cat	WOOF	cat	0.252854322378112
6	dog	WOOF	cat	0.300500690954387
6	cat	WOOF	cat	0.825764534922972
6	cat	MEOW	dog	0.625831636348855
6	dog	MEOW	dog	0.310451726786748
6	dog	WOOF	dog	0.29082958082369
6	dog	WOOF	dog	0.455051447808062
6	dog	WOOF	dog	0.779213323075575
6	dog	MEOW	dog	0.468751685998499
6	dog	MEOW	cat	0.228968950929521
6	cat	MEOW	cat	0.263693180392519
6	cat	WOOF	cat	0.417330296814023
6	cat	WOOF	cat	0.474402068285857
6	cat	MEOW	dog	0.440384734236268
6	dog	MEOW	cat	0.59357774472783
6	dog	MEOW	cat	0.444099858141018
6	cat	WOOF	cat	0.400241966319353
6	dog	MEOW	cat	0.268888814551781
6	dog	MEOW	dog	0.332062555024838
6	cat	WOOF	cat	0.698398677838549
6	cat	MEOW	cat	0.339044689789392
6	dog	MEOW	cat	0.323247124764812
6	cat	WOOF	cat	0.323064771970704
6	cat	MEOW	cat	0.264842946169574
6	dog	WOOF	dog	0.367976885892613
6	dog	WOOF	dog	0.532969683840262
6	cat	MEOW	cat	1.05457365722697
6	dog	WOOF	cat	0.369220766511402
6	dog	WOOF	cat	0.305451439287192
6	cat	WOOF	dog	0.674148597841805
6	cat	MEOW	dog	0.428973906767451
6	cat	MEOW	cat	0.335238945509402
6	cat	MEOW	cat	0.327004544685033
6	cat	MEOW	dog	0.400044634109769
6	cat	MEOW	cat	0.317171941536406
6	dog	WOOF	cat	0.395887112099124
6	dog	MEOW	dog	0.718644640716378
6	cat	MEOW	cat	0.650922027143774
6	cat	WOOF	cat	0.299670585758486
6	cat	WOOF	cat	0.455394292722327
6	dog	MEOW	dog	0.396648992046319
6	dog	MEOW	cat	0.365578752973943
6	dog	WOOF	cat	0.46002877792508
6	cat	WOOF	dog	0.378717424016475
6	cat	MEOW	cat	0.804793928595776
6	cat	MEOW	cat	0.295999764692147
6	cat	MEOW	cat	0.592933970522788
6	cat	MEOW	cat	0.458465036795476
6	dog	WOOF	dog	0.596767229993349
6	dog	WOOF	dog	0.40496482219304
6	dog	MEOW	cat	0.258338588098498
6	cat	WOOF	cat	0.291750531537424
6	dog	WOOF	cat	0.595026033109639
6	dog	MEOW	dog	0.4029398868167
6	cat	WOOF	cat	0.291232390780255
6	cat	WOOF	dog	0.286334321200075
6	dog	MEOW	cat	0.659928467437787
6	cat	WOOF	cat	0.477491559114942
6	dog	WOOF	cat	0.323337963725437
6	dog	MEOW	dog	0.753453971445139
6	cat	MEOW	dog	0.648997415589614
6	dog	WOOF	dog	0.302790093705412
6	dog	MEOW	dog	0.860820665395862
6	cat	WOOF	cat	0.680094681991768
6	dog	WOOF	cat	0.28872238838566
6	cat	WOOF	cat	0.341446539988006
6	dog	WOOF	dog	0.764708733328335
6	dog	MEOW	cat	0.527001089966947
6	cat	MEOW	cat	0.302216921049671
6	cat	WOOF	cat	0.999344028351629
6	cat	WOOF	cat	0.315735614852083
6	dog	WOOF	cat	0.343451285539083
6	dog	WOOF	cat	0.386675941177288
6	cat	MEOW	cat	0.333598302430278
6	cat	WOOF	cat	0.266558562887555
6	dog	MEOW	cat	0.38294217899864
6	cat	MEOW	dog	0.302833153493384
6	dog	MEOW	dog	1.32163612737552
6	dog	WOOF	cat	0.289429117263409
6	dog	MEOW	cat	0.711790765188522
6	cat	WOOF	cat	0.372464109046205
6	dog	MEOW	dog	0.438577198321739
6	cat	MEOW	dog	1.15319165331326
6	cat	WOOF	dog	0.304204984447002
6	cat	MEOW	cat	0.46973076735603
6	cat	MEOW	dog	0.991731063606794
6	dog	WOOF	cat	0.244218416167003
6	cat	WOOF	cat	0.316319094229159
6	dog	WOOF	cat	0.290157248694789
6	cat	WOOF	cat	0.813105432821472
6	dog	MEOW	cat	0.710306445975582
6	cat	MEOW	cat	0.312831995478444
6	dog	MEOW	cat	0.638424833561198
6	cat	WOOF	cat	0.314764437525115
6	dog	MEOW	dog	0.355010735045395
6	cat	MEOW	cat	0.294992748897088
6	dog	MEOW	dog	0.375980525865163
6	cat	WOOF	cat	0.549617728072792
6	cat	MEOW	cat	0.281078847817774
6	dog	MEOW	dog	0.314357901425187
6	cat	MEOW	cat	0.548881584813888
6	cat	MEOW	cat	0.744829154646255
6	dog	MEOW	dog	0.426435436612238
6	dog	WOOF	dog	0.430472327987491
6	cat	WOOF	cat	0.869057793134768
6	dog	WOOF	dog	0.453630684815546
6	dog	WOOF	dog	0.349062958413866
6	dog	MEOW	cat	0.326349810550699
6	cat	WOOF	cat	0.372436397171809
6	cat	MEOW	cat	0.332890001220698
6	cat	WOOF	dog	1.06507783654172
6	dog	MEOW	dog	1.03457340865687
6	cat	WOOF	cat	0.376244348145123
6	cat	MEOW	cat	0.335939211270004
6	dog	WOOF	dog	0.390539574383181
6	dog	WOOF	cat	0.29618694310214
6	cat	MEOW	cat	0.285178817367315
6	dog	WOOF	cat	0.665245793679012
6	cat	WOOF	cat	0.671924527883388
6	dog	MEOW	cat	0.24104720630999
6	dog	MEOW	dog	0.313204160204253
6	cat	MEOW	cat	0.257044329344605
6	cat	MEOW	dog	0.823345260974631
6	dog	MEOW	dog	0.779127153184237
6	dog	MEOW	cat	0.370691633879152
6	dog	WOOF	dog	0.347699105934313
6	dog	MEOW	cat	0.231514587626376
6	dog	MEOW	cat	0.320838608465313
6	dog	MEOW	cat	0.590547255939835
6	dog	WOOF	cat	0.369666281522562
6	dog	MEOW	dog	0.837349342882086
6	cat	WOOF	dog	0.429374981064178
6	dog	WOOF	cat	0.507170882372454
6	dog	MEOW	cat	0.628507234429432
6	cat	WOOF	cat	0.392179201763047
6	dog	WOOF	dog	0.279565742156826
6	cat	WOOF	cat	0.679686084755014
6	cat	WOOF	cat	0.48667836900653
6	dog	MEOW	cat	0.36261211768255
6	dog	WOOF	dog	0.413165006010123
6	dog	MEOW	dog	0.370805954446137
6	dog	WOOF	dog	0.65684110465061
6	cat	MEOW	cat	0.262227761905415
6	cat	MEOW	cat	0.818494107156149
6	dog	MEOW	cat	0.555242041133308
6	dog	WOOF	cat	0.40272375269202
6	cat	WOOF	cat	0.523306542872332
6	dog	WOOF	cat	0.285602141018748
6	cat	WOOF	cat	0.497376873427674
6	cat	WOOF	cat	0.50077278274783
6	dog	MEOW	dog	0.384377480506716
6	dog	WOOF	cat	0.498853904320928
6	cat	WOOF	cat	1.12436196344115
6	dog	WOOF	cat	0.437464124337322
6	dog	WOOF	dog	0.450349150571006
6	cat	WOOF	cat	0.562292120264452
6	dog	WOOF	cat	0.267782292433728
6	cat	MEOW	cat	0.518166144539086
6	cat	MEOW	cat	0.261233749203047
6	cat	WOOF	cat	0.290530193190945
6	cat	MEOW	cat	0.373736620901518
6	cat	MEOW	cat	0.386991411215706
6	cat	MEOW	dog	0.447158195199196
6	cat	WOOF	dog	0.311793371090281
6	dog	MEOW	dog	0.271208779909486
6	cat	WOOF	cat	0.45535133161249
6	cat	MEOW	cat	0.307980175425222
6	dog	MEOW	cat	0.293112473253652
6	cat	WOOF	cat	0.253500754736587
6	dog	WOOF	dog	0.332260729422412
6	dog	MEOW	dog	0.584934072251235
6	cat	WOOF	cat	0.484206180443911
6	cat	WOOF	cat	0.398659152671647
6	dog	WOOF	cat	0.445408097891093
6	dog	WOOF	cat	0.249970812371207
6	dog	WOOF	cat	0.236753378261181
6	cat	MEOW	cat	0.299231634464064
6	cat	MEOW	dog	0.342944489076828
6	dog	MEOW	cat	0.426954953203432
6	dog	MEOW	dog	0.298521141923932
6	dog	WOOF	dog	0.274853099563615
6	dog	WOOF	cat	0.297759902601089
6	dog	MEOW	cat	0.337151920317315
6	cat	WOOF	cat	1.19446986261124
6	dog	WOOF	cat	0.310519825142792
6	cat	WOOF	cat	0.346739529060254
6	cat	MEOW	cat	0.78355345360451
6	dog	WOOF	cat	0.421332744983751
6	cat	MEOW	cat	0.300720985571151
6	cat	WOOF	dog	0.656739530176465
6	dog	MEOW	cat	0.321011463388778
6	cat	MEOW	cat	0.427821943930522
6	dog	WOOF	dog	0.890284573758324
6	cat	WOOF	cat	0.266972262302848
6	dog	MEOW	cat	0.317065169699443
6	cat	MEOW	dog	0.287406567455194
6	dog	WOOF	cat	0.367528874693172
6	dog	WOOF	dog	0.320458146820635
6	cat	MEOW	cat	0.723545662038608
6	cat	WOOF	cat	0.436246336234197
6	cat	WOOF	cat	0.356326740676509
6	dog	WOOF	cat	0.243726104566272
6	cat	WOOF	dog	0.514003226135268
6	cat	WOOF	cat	0.450935480199905
6	dog	MEOW	cat	0.743129572857523
6	cat	WOOF	dog	0.444749628508924
6	dog	WOOF	dog	0.294574112810449
6	cat	WOOF	cat	0.679932954474649
6	dog	MEOW	dog	0.898870202085949
6	cat	WOOF	cat	0.405754351590252
6	cat	MEOW	cat	0.272827348588756
6	dog	MEOW	dog	0.804858753095192
6	dog	WOOF	dog	0.749166505188199
6	cat	MEOW	cat	0.313233539955425
6	dog	MEOW	cat	0.481814664830217
6	cat	WOOF	cat	0.469848536938585
6	dog	MEOW	cat	0.623000120062412
6	cat	WOOF	dog	0.412226712248108
6	dog	MEOW	cat	0.369247692471005
6	dog	WOOF	cat	0.287556761683517
6	cat	MEOW	dog	0.743980235238144
6	cat	WOOF	dog	0.510104030753973
6	dog	WOOF	cat	0.30837912578899
6	cat	MEOW	cat	0.698074845680879
6	dog	MEOW	dog	0.296887145573391
6	cat	WOOF	cat	0.247635816209664
6	dog	MEOW	dog	0.291849629916256
6	dog	WOOF	cat	0.258023334675537
6	dog	WOOF	dog	0.44730717993663
6	dog	MEOW	dog	0.532029612456022
6	cat	WOOF	cat	0.285577814644244
6	cat	WOOF	cat	0.371794236988465
6	dog	WOOF	dog	0.544588092180791
6	cat	MEOW	cat	0.465259759395469
6	dog	WOOF	dog	0.480751427263487
6	dog	WOOF	dog	0.269759410803651
6	dog	WOOF	cat	0.484432569974086
6	cat	MEOW	cat	0.238898274586332
6	dog	WOOF	dog	0.532445954153578
6	cat	MEOW	cat	0.37558796388489
6	dog	MEOW	dog	0.271169471538367
6	dog	WOOF	cat	0.256658950843966
6	cat	MEOW	cat	0.269845513417118
6	dog	MEOW	dog	0.719721584553833
6	dog	MEOW	dog	0.569777199039379
6	cat	MEOW	dog	0.362242800254974
6	dog	MEOW	dog	0.569336940577028
6	dog	WOOF	cat	0.26632519490476
6	dog	MEOW	dog	0.455266018403303
6	cat	MEOW	cat	0.272904866735684
6	cat	MEOW	cat	0.271606368528821
6	dog	WOOF	dog	0.327668854886519
6	dog	MEOW	dog	0.287950953920674
6	dog	MEOW	cat	0.426959866201655
6	dog	WOOF	dog	0.277118879547226
6	dog	WOOF	cat	0.429012364224896
6	cat	WOOF	dog	0.529022039848492
6	cat	MEOW	dog	0.691953305028147
6	dog	MEOW	dog	0.501982492331376
6	cat	MEOW	cat	0.248917249561587
6	dog	MEOW	dog	0.555097173451883
6	cat	MEOW	cat	0.446651714869673
6	cat	MEOW	cat	0.352588196187513
6	dog	WOOF	dog	0.254734456138066
6	dog	MEOW	dog	0.429086607156726
6	dog	WOOF	cat	0.487770214877859
6	cat	MEOW	cat	0.325860896123021
6	dog	WOOF	dog	0.814653906522291
6	cat	WOOF	dog	0.677108529377498
6	dog	MEOW	dog	0.40226890236956
6	dog	WOOF	cat	0.424342332445274
6	cat	MEOW	cat	0.740547198326454
6	cat	MEOW	cat	1.09796207390217
6	cat	MEOW	cat	0.260267076355765
6	dog	WOOF	cat	0.385646722615623
6	cat	WOOF	dog	0.902990745316998
6	cat	WOOF	cat	0.739318986896296
6	dog	MEOW	cat	0.301902686798578
6	cat	MEOW	cat	0.337200688617196
6	cat	WOOF	dog	0.274960849127794
6	cat	WOOF	cat	0.257152389936349
6	dog	MEOW	cat	0.613325594416809
6	dog	MEOW	cat	0.288917378557129
6	cat	WOOF	dog	0.624987643743985
6	dog	MEOW	dog	0.267788505389403
6	cat	WOOF	cat	0.278807982164861
6	cat	MEOW	dog	0.752242244922707
6	dog	MEOW	dog	0.436179406854637
6	dog	MEOW	cat	0.938475937126646
6	dog	MEOW	dog	0.363971479051589
6	dog	WOOF	cat	0.46328759069181
6	cat	WOOF	dog	0.298848984784524
6	dog	WOOF	dog	0.544737918230062
6	cat	MEOW	dog	0.903541453112259
6	cat	MEOW	cat	0.543113922386107
6	dog	WOOF	dog	0.254663160817482
6	cat	WOOF	dog	0.699917146227753
6	cat	WOOF	cat	0.301409216436759
6	cat	MEOW	cat	0.4345838617386
6	cat	MEOW	dog	0.26304283499231
6	cat	WOOF	cat	0.302936114024834
6	dog	WOOF	cat	0.542402425321132
6	cat	WOOF	dog	0.352417199608851
6	dog	MEOW	cat	0.262214530724954
6	cat	MEOW	cat	0.280279072942582
6	cat	WOOF	cat	0.623048617439265
6	cat	MEOW	dog	0.528627944033818
6	dog	WOOF	dog	0.362418280434625
6	cat	MEOW	cat	0.407741804414711
6	dog	MEOW	dog	0.642179520614793
6	cat	WOOF	dog	0.761559491554758
6	dog	WOOF	dog	0.521408114479132
6	dog	WOOF	dog	0.438897337506237
6	dog	MEOW	cat	0.508219956965191
6	cat	MEOW	cat	0.71135302974378
6	cat	MEOW	cat	0.401925836314086
6	dog	WOOF	dog	0.311655224548262
6	dog	MEOW	cat	0.496701440382842
6	cat	MEOW	cat	1.06052171080128
6	dog	MEOW	dog	0.488176150186427
6	cat	MEOW	dog	0.756947022375895
6	dog	MEOW	dog	0.730552540013262
6	cat	MEOW	cat	0.550283435428145
6	cat	MEOW	cat	0.341355022937911
6	cat	WOOF	cat	0.32196790459896
6	cat	MEOW	cat	0.266335806436933
6	cat	MEOW	cat	0.425354447962506
6	cat	MEOW	cat	0.297223813397991
6	dog	WOOF	dog	0.526284183283356
6	dog	MEOW	cat	0.336428460727574
6	cat	WOOF	cat	0.423229918075159
6	dog	MEOW	cat	0.932486690842459
6	dog	MEOW	dog	0.770094692724216
6	cat	MEOW	cat	0.26936215022745
6	cat	MEOW	cat	0.324467285957111
6	cat	WOOF	cat	0.475561533723358
6	dog	MEOW	dog	0.433597731451289
6	dog	MEOW	dog	0.471490967634993
6	dog	WOOF	cat	0.467360224019641
6	dog	MEOW	cat	0.544704208483447
6	cat	MEOW	cat	0.28837342197634
6	cat	WOOF	cat	0.557440443899719
6	dog	WOOF	dog	1.21983322947784
6	cat	MEOW	cat	0.416977947012116
6	cat	WOOF	cat	0.50381718139
6	dog	WOOF	cat	0.305115447885787
6	cat	MEOW	cat	0.325011787849855
6	cat	MEOW	dog	0.313955675069348
6	dog	WOOF	cat	0.336631255243467
6	dog	MEOW	dog	0.890826301272454
6	cat	MEOW	cat	0.629780405368883
6	dog	WOOF	cat	0.59545979192638
6	dog	WOOF	dog	0.235903037554221
6	dog	WOOF	cat	0.826617237391598
6	cat	WOOF	dog	0.647008567313808
6	cat	MEOW	dog	0.392630341263452
6	cat	MEOW	cat	0.741664018839863
6	cat	MEOW	cat	0.499685929898667
6	dog	WOOF	dog	0.59592214258233
6	dog	MEOW	dog	0.513841327706731
6	dog	MEOW	cat	0.383317391960176
6	dog	MEOW	cat	0.785589918537232
6	dog	WOOF	dog	0.272393721996871
6	cat	WOOF	cat	0.315937769814265
6	cat	WOOF	cat	0.492739073400622
6	dog	WOOF	dog	0.61353343071382
6	cat	WOOF	cat	0.45053747485943
6	cat	WOOF	dog	0.512094364483396
6	dog	MEOW	dog	0.803988883564979
6	dog	MEOW	cat	0.676538443479164
6	dog	WOOF	dog	0.321905202486438
6	dog	MEOW	dog	0.797395991532353
6	cat	MEOW	cat	0.347791720652967
6	dog	WOOF	cat	0.789482346133376
6	dog	MEOW	dog	0.76232452504794
6	cat	WOOF	cat	0.371942461483879
6	dog	WOOF	dog	0.311613480371226
6	cat	WOOF	cat	1.35264310342902
6	cat	MEOW	cat	0.352037598349446
6	dog	MEOW	dog	0.650006438034728
6	dog	WOOF	cat	0.284629849392791
6	cat	WOOF	cat	0.435373241195576
6	dog	MEOW	dog	0.306380737837986
6	cat	MEOW	cat	0.596391650857883
6	cat	WOOF	dog	0.629404765120112
6	cat	WOOF	cat	0.282582108680673
6	cat	MEOW	cat	0.282265385268112
6	cat	MEOW	cat	0.226054673906816
6	cat	WOOF	dog	0.577597901779778
6	cat	MEOW	cat	0.267430654521399
6	dog	WOOF	dog	0.396912250002274
6	dog	WOOF	dog	0.401385808664674
6	cat	WOOF	cat	0.453225406822728
6	cat	WOOF	dog	0.543363262574672
6	dog	MEOW	dog	0.624738273036917
6	cat	MEOW	cat	0.607497122528221
6	cat	MEOW	cat	0.540909297107305
6	dog	MEOW	cat	0.439945594519257
6	cat	WOOF	dog	0.437457450152401
6	cat	WOOF	dog	0.494524850219515
6	dog	WOOF	dog	0.360516914021641
6	cat	WOOF	cat	0.393133136909117
6	cat	WOOF	dog	0.286219852581606
6	dog	WOOF	dog	0.64069823358456
6	dog	WOOF	dog	0.258123026753164
6	cat	MEOW	cat	0.347629153463396
